ID,v1,date
178520,-0.1090711111964787,2010-01-03T01:35:20Z
178521,-0.06905454536134846,2010-01-03T01:35:21Z
178522,-0.5890418002317492,2010-01-03T01:35:22Z
178523,0.4679971509551663,2010-01-03T01:35:23Z
178524,-0.05936919031419701,2010-01-03T01:35:24Z
178525,0.3286944396755335,2010-01-03T01:35:25Z
178526,0.5104920988024623,2010-01-03T01:35:26Z
178527,-1.0352688023826726,2010-01-03T01:35:27Z
178528,0.824983708195667,2010-01-03T01:35:28Z
178529,1.0164158163633616,2010-01-03T01:35:29Z
178530,0.04390660202880312,2010-01-03T01:35:30Z
178531,0.9660168069627277,2010-01-03T01:35:31Z
178532,-0.4556611200568385,2010-01-03T01:35:32Z
178533,1.3008389869807644,2010-01-03T01:35:33Z
178534,-1.8954469262325626,2010-01-03T01:35:34Z
178535,-0.1184411487673746,2010-01-03T01:35:35Z
178536,0.3291349875662286,2010-01-03T01:35:36Z
178537,0.3755485739306127,2010-01-03T01:35:37Z
178538,-0.959571854528331,2010-01-03T01:35:38Z
178539,0.12311050098668176,2010-01-03T01:35:39Z
178540,0.5887766374603328,2010-01-03T01:35:40Z
178541,0.20028401179966332,2010-01-03T01:35:41Z
178542,0.653825170612702,2010-01-03T01:35:42Z
178543,-1.1810133445398945,2010-01-03T01:35:43Z
178544,0.5448149475920345,2010-01-03T01:35:44Z
178545,0.8018053691524694,2010-01-03T01:35:45Z
178546,-1.1148807269857017,2010-01-03T01:35:46Z
178547,-0.1025856752583045,2010-01-03T01:35:47Z
178548,-0.5608365082833384,2010-01-03T01:35:48Z
178549,1.6391437572713121,2010-01-03T01:35:49Z
178550,-0.5707677842249846,2010-01-03T01:35:50Z
178551,1.3167051248080637,2010-01-03T01:35:51Z
178552,-0.783742482360909,2010-01-03T01:35:52Z
178553,-0.09501059022319658,2010-01-03T01:35:53Z
178554,-0.6921336507338279,2010-01-03T01:35:54Z
178555,0.6149383235539699,2010-01-03T01:35:55Z
178556,-0.6739239138460862,2010-01-03T01:35:56Z
178557,-0.3492466975222616,2010-01-03T01:35:57Z
178558,2.0634194241561654,2010-01-03T01:35:58Z
178559,1.475126900595337,2010-01-03T01:35:59Z
178560,-0.8931527053987834,2010-01-03T01:36:00Z
178561,1.159866050626584,2010-01-03T01:36:01Z
178562,0.2716617459540335,2010-01-03T01:36:02Z
178563,0.4348360034901863,2010-01-03T01:36:03Z
178564,0.04614197552668488,2010-01-03T01:36:04Z
178565,0.6327241265588667,2010-01-03T01:36:05Z
178566,0.7696470631479959,2010-01-03T01:36:06Z
178567,2.020470255457465,2010-01-03T01:36:07Z
178568,1.3248731941688554,2010-01-03T01:36:08Z
178569,-0.223303509784694,2010-01-03T01:36:09Z
178570,-0.7377815570110976,2010-01-03T01:36:10Z
178571,-1.2429943329129927,2010-01-03T01:36:11Z
178572,1.122253893270656,2010-01-03T01:36:12Z
