ID,v1,date
524194,-0.17195761293953282,2010-01-07T01:36:34Z
524195,1.0630757490569693,2010-01-07T01:36:35Z
524196,-1.2257337464654319,2010-01-07T01:36:36Z
524197,0.10455412851568248,2010-01-07T01:36:37Z
524198,0.46446695991798304,2010-01-07T01:36:38Z
524199,-1.6916928206588877,2010-01-07T01:36:39Z
524200,-0.596730309814714,2010-01-07T01:36:40Z
524201,0.3667928103769094,2010-01-07T01:36:41Z
524202,0.5440144121266333,2010-01-07T01:36:42Z
524203,0.38564524250744503,2010-01-07T01:36:43Z
524204,-1.483940181555031,2010-01-07T01:36:44Z
524205,-1.70222450754176,2010-01-07T01:36:45Z
524206,0.7451892280891625,2010-01-07T01:36:46Z
524207,-0.0220289285879544,2010-01-07T01:36:47Z
524208,0.11157796190641459,2010-01-07T01:36:48Z
524209,0.2588242184760293,2010-01-07T01:36:49Z
524210,-0.46502548386906445,2010-01-07T01:36:50Z
524211,-0.1793582815351194,2010-01-07T01:36:51Z
524212,-2.3991372953644565,2010-01-07T01:36:52Z
524213,-0.5700051540677223,2010-01-07T01:36:53Z
524214,0.5853305964512587,2010-01-07T01:36:54Z
524215,-0.09148604903081356,2010-01-07T01:36:55Z
524216,3.3618694215152765,2010-01-07T01:36:56Z
524217,-1.66340377095323,2010-01-07T01:36:57Z
524218,-0.8632152679328063,2010-01-07T01:36:58Z
524219,-1.646286010126894,2010-01-07T01:36:59Z
524220,0.17404170758537268,2010-01-07T01:37:00Z
524221,0.4057435549081625,2010-01-07T01:37:01Z
524222,1.2040739158188019,2010-01-07T01:37:02Z
524223,-0.5944570800000303,2010-01-07T01:37:03Z
524224,-0.6310176639346022,2010-01-07T01:37:04Z
524225,-0.15554288630316168,2010-01-07T01:37:05Z
524226,-0.6539723482745202,2010-01-07T01:37:06Z
524227,0.08354115936871953,2010-01-07T01:37:07Z
524228,-0.5778523323155508,2010-01-07T01:37:08Z
524229,-0.546361069010452,2010-01-07T01:37:09Z
524230,0.5281828665118785,2010-01-07T01:37:10Z
524231,2.0752406486879447,2010-01-07T01:37:11Z
524232,-0.17749916330472212,2010-01-07T01:37:12Z
524233,-0.21654439591672237,2010-01-07T01:37:13Z
524234,0.14659311246524015,2010-01-07T01:37:14Z
524235,1.6972982409900932,2010-01-07T01:37:15Z
524236,0.83173474185934,2010-01-07T01:37:16Z
524237,0.17659459002538266,2010-01-07T01:37:17Z
524238,0.18446470174630664,2010-01-07T01:37:18Z
524239,0.425859282065476,2010-01-07T01:37:19Z
524240,0.8428175037058002,2010-01-07T01:37:20Z
524241,0.3290833734648369,2010-01-07T01:37:21Z
524242,-0.4797707572015744,2010-01-07T01:37:22Z
524243,0.8153776079318054,2010-01-07T01:37:23Z
524244,0.5700393490466688,2010-01-07T01:37:24Z
524245,-1.2555464276309336,2010-01-07T01:37:25Z
524246,0.9265725748968605,2010-01-07T01:37:26Z
524247,-1.8842487229369258,2010-01-07T01:37:27Z
524248,0.3565213912751363,2010-01-07T01:37:28Z
524249,2.0068001707082477,2010-01-07T01:37:29Z
524250,0.5190912321558171,2010-01-07T01:37:30Z
524251,-0.8258141887165863,2010-01-07T01:37:31Z
524252,0.26282479557592303,2010-01-07T01:37:32Z
524253,0.4984138036568391,2010-01-07T01:37:33Z
524254,-0.05823899193567678,2010-01-07T01:37:34Z
524255,0.8796704318137049,2010-01-07T01:37:35Z
524256,0.6355756759982613,2010-01-07T01:37:36Z
524257,-0.7551232516023668,2010-01-07T01:37:37Z
524258,-0.14302593813139317,2010-01-07T01:37:38Z
524259,-0.2349556692152303,2010-01-07T01:37:39Z
524260,1.204637396670123,2010-01-07T01:37:40Z
524261,0.558949077963279,2010-01-07T01:37:41Z
524262,0.15862340538154138,2010-01-07T01:37:42Z
